time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,wind_speed_10m,wind_gusts_10m,year,month,day,hour,day_of_year,season,rain_flag,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,extreme_pm25,extreme_pm10,extreme_pollution,extreme_heat,pm25_score,pm10_score,no2_score,so2_score,o3_score,co_score,heat_score,pollution_impact_score,climate_environmental_impact,impact_category
2025-01-01 00:00:00,8.3,100,7.4,0.0,99,2.8,4.7,2025,1,1,0,1,Winter,0,185.8,188.6,1645.0,56.7,49.7,31.0,True,False,True,False,95.9189497716895,64.04680365296804,83.75,89.93721461187215,11.329908675799087,90.58219178082192,0.2226027397260274,78.12842465753425,66.44255136986301,Very High
2025-01-01 01:00:00,8.0,100,7.0,0.0,100,2.9,5.4,2025,1,1,1,1,Winter,0,174.6,177.4,1551.0,44.8,39.7,39.0,True,False,True,False,95.11986301369863,61.518264840182646,74.8230593607306,80.36529680365297,16.232876712328768,88.78995433789954,0.11986301369863014,75.35787671232876,64.07217465753423,Very High
2025-01-01 02:00:00,7.8,100,6.5,0.0,100,4.7,10.1,2025,1,1,2,1,Winter,0,164.4,166.7,1478.0,34.6,31.5,46.0,False,False,False,False,93.93264840182648,58.5445205479452,63.13356164383561,65.34817351598173,21.660958904109588,87.30022831050228,0.039954337899543384,71.48630136986301,60.76934931506849,Very High
2025-01-01 03:00:00,8.0,99,6.5,0.0,100,5.8,12.6,2025,1,1,3,1,Winter,0,156.5,158.8,1418.0,26.7,26.0,52.0,False,False,False,False,93.07077625570777,56.36986301369863,50.2283105022831,49.70890410958904,26.215753424657535,85.81050228310502,0.11986301369863014,67.55650684931507,57.4410102739726,High
2025-01-01 04:00:00,7.7,98,6.1,0.0,100,6.3,13.0,2025,1,1,4,1,Winter,0,149.5,151.8,1379.0,20.6,22.3,57.0,False,False,False,False,92.27739726027397,54.43493150684932,37.26027397260274,34.8458904109589,30.399543378995435,84.96004566210046,0.01141552511415525,63.79366438356164,54.22632705479452,High
2025-01-01 05:00:00,7.8,97,6.0,0.0,100,7.6,16.2,2025,1,1,5,1,Winter,0,156.5,158.3,1377.0,33.3,29.0,44.0,False,False,False,False,93.07077625570777,56.25570776255707,61.050228310502284,58.852739726027394,19.97146118721461,84.8972602739726,0.039954337899543384,69.35559360730593,58.958247716894974,High
2025-01-01 06:00:00,8.4,96,7.2,0.0,100,4.3,13.0,2025,1,1,6,1,Winter,0,144.4,146.2,1458.0,31.4,27.8,48.0,False,False,False,False,91.70662100456622,53.05936073059361,58.03082191780822,55.23972602739726,23.28767123287671,86.78082191780821,0.273972602739726,67.94463470319634,57.794035388127845,High
2025-01-01 07:00:00,8.5,95,7.2,0.0,100,4.7,12.2,2025,1,1,7,1,Winter,0,138.3,140.6,1577.0,28.7,26.1,54.0,False,False,False,False,90.75342465753424,51.20433789954338,54.012557077625566,50.08561643835616,27.78538812785388,89.30365296803653,0.3424657534246575,66.82391552511416,56.85169805936073,High
2025-01-01 08:00:00,8.9,93,7.4,0.0,100,6.3,15.8,2025,1,1,8,1,Winter,0,136.4,138.8,1615.0,26.0,25.1,64.0,False,False,False,False,90.4623287671233,50.57648401826484,48.72716894977169,46.08447488584475,36.71803652968036,90.11986301369863,0.6050228310502284,66.37842465753425,56.51241438356165,High
2025-01-01 09:00:00,9.5,97,7.9,0.0,100,8.7,21.6,2025,1,1,9,1,Winter,0,141.1,143.0,1494.0,23.3,25.2,80.0,False,False,False,False,91.17579908675799,52.00342465753425,42.96232876712329,46.48401826484018,48.62442922374429,87.59132420091325,1.2785388127853883,67.02654109589041,57.16434075342465,High
2025-01-01 10:00:00,11.3,89,9.8,0.0,100,9.4,23.4,2025,1,1,10,1,Winter,0,129.9,132.2,1294.0,20.5,25.9,99.0,False,False,False,False,89.10958904109589,48.45319634703196,37.02054794520548,49.29794520547945,58.59018264840182,82.66552511415524,3.841324200913242,65.48744292237443,56.24052511415525,High
2025-01-01 11:00:00,13.2,82,11.9,0.0,55,8.8,24.1,2025,1,1,11,1,Winter,0,122.5,125.3,1131.0,18.2,26.6,118.0,False,False,False,False,86.91780821917808,46.34132420091324,31.90639269406393,51.47831050228311,66.11301369863014,77.26598173515981,8.013698630136986,63.961187214611876,55.56906392694064,High
2025-01-01 12:00:00,14.6,78,13.8,0.0,4,6.9,23.4,2025,1,1,12,1,Winter,0,115.5,118.3,1034.0,15.4,27.1,138.0,False,False,False,False,84.36643835616438,43.76712328767123,25.393835616438352,53.11643835616439,73.52739726027397,73.29908675799088,11.512557077625571,62.085045662100455,54.49917237442922,High
2025-01-01 13:00:00,15.8,73,15.2,0.0,0,6.5,20.9,2025,1,1,13,1,Winter,0,108.7,111.8,974.0,13.1,27.6,157.0,False,False,False,False,81.25570776255707,41.03881278538813,20.50799086757991,54.60616438356164,80.78196347031964,70.3824200913242,14.35502283105023,60.300513698630134,53.40869006849315,High
2025-01-01 14:00:00,16.6,71,16.0,0.0,0,6.7,20.2,2025,1,1,14,1,Winter,0,103.6,106.6,992.0,14.1,28.0,164.0,False,False,False,False,78.4703196347032,38.84703196347032,22.682648401826484,55.85616438356165,83.09360730593608,71.28424657534246,16.358447488584474,59.65981735159818,53.16461187214612,High
2025-01-01 15:00:00,16.8,70,16.1,0.0,0,7.5,19.4,2025,1,1,15,1,Winter,0,99.4,102.7,1143.0,21.0,28.2,149.0,False,False,False,False,75.83333333333333,37.18036529680365,38.10502283105023,56.47260273972603,77.84246575342466,77.6541095890411,16.90068493150685,60.89041095890411,54.29195205479452,High
2025-01-01 16:00:00,16.3,73,15.7,0.0,1,7.0,19.4,2025,1,1,16,1,Winter,0,100.4,102.9,1370.0,31.3,28.3,121.0,False,False,False,False,76.36986301369863,37.32876712328767,57.85388127853881,56.832191780821915,67.19748858447488,84.7431506849315,15.587899543378994,63.75057077625571,56.526170091324204,High
2025-01-01 17:00:00,14.7,80,14.2,0.0,9,5.7,15.5,2025,1,1,17,1,Winter,0,148.5,151.8,1543.0,52.6,36.4,90.0,False,False,False,False,92.19748858447488,54.43493150684932,81.21575342465754,75.31963470319634,54.60616438356164,88.65296803652967,11.752283105022832,77.19634703196347,67.37973744292238,Very High
2025-01-01 18:00:00,12.2,86,11.7,0.0,18,3.2,5.4,2025,1,1,18,1,Winter,0,157.4,160.7,1605.0,55.0,36.8,77.0,False,False,False,False,93.18493150684931,56.82077625570776,82.64269406392694,75.90753424657535,46.592465753424655,89.86872146118722,5.650684931506849,77.61215753424658,66.81793664383562,Very High
2025-01-01 19:00:00,11.6,88,10.8,0.0,19,4.6,7.6,2025,1,1,19,1,Winter,0,162.1,165.3,1613.0,58.0,37.4,59.0,False,False,False,False,93.68721461187215,58.04794520547946,84.54908675799086,76.93493150684931,32.294520547945204,90.06849315068493,4.383561643835616,77.01227168949771,66.11796518264839,Very High
2025-01-01 20:00:00,11.1,90,10.3,0.0,6,4.7,8.3,2025,1,1,20,1,Winter,0,167.6,170.4,1603.0,58.6,37.5,46.0,False,False,False,False,94.28652968036529,59.59474885844749,84.92579908675799,77.15182648401826,21.660958904109588,89.8230593607306,3.4703196347031966,76.52168949771688,65.56398401826482,Very High
2025-01-01 21:00:00,10.7,91,9.8,0.0,5,5.0,9.0,2025,1,1,21,1,Winter,0,171.8,174.6,1587.0,55.1,37.2,41.0,False,False,False,False,94.85159817351598,60.84474885844748,82.7054794520548,76.5810502283105,17.711187214611872,89.50342465753425,2.791095890410959,76.15239726027397,65.14820205479452,Very High
2025-01-01 22:00:00,10.3,93,9.3,0.0,8,5.1,9.7,2025,1,1,22,1,Winter,0,175.1,178.3,1553.0,49.2,36.4,41.0,True,False,True,False,95.14840182648402,61.76940639269406,78.76141552511416,75.31963470319634,17.711187214611872,88.83561643835617,2.2488584474885847,75.65667808219177,64.64550513698629,Very High
2025-01-01 23:00:00,9.8,94,8.8,0.0,16,5.2,9.7,2025,1,1,23,1,Winter,0,174.2,177.0,1504.0,42.6,35.0,42.0,True,False,True,False,95.08561643835617,61.39840182648402,72.72260273972603,73.0079908675799,18.424657534246574,87.79109589041096,1.6609589041095891,74.3904109589041,63.48099315068492,Very High
2025-01-02 00:00:00,9.5,95,8.4,0.0,40,5.2,10.1,2025,1,2,0,2,Winter,0,167.6,170.4,1427.0,35.3,32.1,45.0,False,False,False,False,94.28652968036529,59.59474885844749,64.17237442922374,66.66666666666666,20.850456621004565,86.03310502283105,1.2785388127853883,71.90011415525115,61.30687785388128,Very High
2025-01-02 01:00:00,9.1,96,7.9,0.0,14,5.1,9.7,2025,1,2,1,2,Winter,0,163.0,165.8,1335.0,27.3,28.6,50.0,False,False,False,False,93.80707762557078,58.22488584474886,51.284246575342465,57.71118721461187,24.64611872146119,83.85844748858447,0.7990867579908676,68.79166666666667,58.5927796803653,High
2025-01-02 02:00:00,8.9,96,7.4,0.0,47,6.8,11.9,2025,1,2,2,2,Winter,0,157.9,160.7,1271.0,21.0,26.2,54.0,False,False,False,False,93.2420091324201,56.82077625570776,38.10502283105023,50.40525114155251,27.78538812785388,82.10616438356165,0.6050228310502284,65.74429223744292,55.973401826484015,High
2025-01-02 03:00:00,8.5,97,6.8,0.0,99,7.8,15.8,2025,1,2,3,2,Winter,0,151.8,154.6,1242.0,17.0,25.8,57.0,False,False,False,False,92.52283105022832,55.23972602739726,29.212328767123285,48.92123287671233,30.399543378995435,81.0730593607306,0.3424657534246575,63.852168949771695,54.325713470319634,High
2025-01-02 04:00:00,8.5,97,6.7,0.0,100,8.8,17.3,2025,1,2,4,2,Winter,0,146.7,149.5,1241.0,14.6,26.6,61.0,False,False,False,False,91.96917808219179,53.847031963470315,23.658675799086758,51.47831050228311,34.01826484018265,81.03310502283105,0.3424657534246575,63.16038812785389,53.737699771689506,High
2025-01-02 05:00:00,8.8,97,6.8,0.0,100,10.1,19.8,2025,1,2,5,2,Winter,0,147.1,149.9,1288.0,15.3,28.2,64.0,False,False,False,False,92.04908675799088,53.96689497716894,25.17123287671233,56.47260273972603,36.71803652968036,82.52853881278538,0.5308219178082192,64.35816210045662,54.78406107305936,High
2025-01-02 06:00:00,8.7,97,7.0,0.0,99,8.5,18.4,2025,1,2,6,2,Winter,0,143.4,146.7,1433.0,19.6,30.4,61.0,False,False,False,False,91.52968036529681,53.219178082191775,34.94292237442922,62.636986301369866,34.01826484018265,86.15296803652967,0.46803652968036524,66.20148401826485,56.341466894977174,High
2025-01-02 07:00:00,8.7,96,7.0,0.0,99,8.3,16.9,2025,1,2,7,2,Winter,0,146.7,150.4,1625.0,25.4,33.5,58.0,False,False,False,False,91.96917808219179,54.06963470319634,47.363013698630134,69.95433789954339,31.329908675799086,90.27397260273973,0.46803652968036524,69.26341324200914,58.94410673515982,High
2025-01-02 08:00:00,9.9,93,8.2,0.0,85,9.5,19.8,2025,1,2,8,2,Winter,0,148.1,151.8,1732.0,28.4,35.9,64.0,False,False,False,False,92.15182648401826,54.43493150684932,53.4417808219178,74.44634703196347,36.71803652968036,91.94634703196347,1.8093607305936072,71.46746575342465,61.01874999999999,Very High
2025-01-02 09:00:00,11.7,90,10.6,0.0,74,7.4,19.4,2025,1,2,9,2,Winter,0,149.5,152.7,1677.0,26.2,36.9,89.0,False,False,False,False,92.27739726027397,54.70890410958904,49.22374429223744,76.08447488584474,53.99543378995434,91.1472602739726,4.6175799086758,72.74514840182648,62.52601312785388,Very High
2025-01-02 10:00:00,13.6,82,12.7,0.0,37,6.8,19.4,2025,1,2,10,2,Winter,0,139.2,143.9,1535.0,21.2,37.1,123.0,False,False,False,False,90.89041095890411,52.38013698630137,38.487442922374434,76.39840182648402,68.0079908675799,88.4703196347032,9.012557077625571,71.34845890410959,61.998073630136986,Very High
2025-01-02 11:00:00,15.2,76,14.5,0.0,92,6.5,19.8,2025,1,2,11,2,Winter,0,129.5,134.6,1404.0,17.0,37.2,149.0,False,False,False,False,88.97260273972603,49.22374429223744,29.212328767123285,76.5810502283105,77.84246575342466,85.56506849315069,13.07648401826484,69.36586757990868,60.9224600456621,Very High
2025-01-02 12:00:00,16.5,71,15.9,0.0,85,7.3,21.2,2025,1,2,12,2,Winter,0,118.5,123.9,1283.0,13.7,37.2,163.0,False,False,False,False,85.70205479452055,45.79337899543379,21.718036529680365,76.5810502283105,82.73401826484019,82.39155251141553,16.118721461187217,66.58276255707763,59.013156392694064,High
2025-01-02 13:00:00,17.6,66,16.9,0.0,82,7.9,22.3,2025,1,2,13,2,Winter,0,107.1,112.9,1173.0,11.2,36.9,169.0,False,False,False,False,80.47374429223744,41.58675799086758,16.592465753424655,76.08447488584474,84.62328767123287,78.7728310502283,18.687214611872147,62.92009132420091,56.2851598173516,High
2025-01-02 14:00:00,18.2,65,17.3,0.0,99,8.4,22.3,2025,1,2,14,2,Winter,0,100.4,105.7,1165.0,12.5,36.9,165.0,False,False,False,False,76.36986301369863,38.390410958904106,19.21232876712329,76.08447488584474,83.44748858447488,78.48173515981736,20.416666666666668,61.090753424657535,54.989640410958906,High
2025-01-02 15:00:00,18.2,65,17.4,0.0,98,8.6,22.0,2025,1,2,15,2,Winter,0,97.8,102.4,1344.0,20.6,36.9,145.0,False,False,False,False,74.58333333333333,37.02054794520548,37.26027397260274,76.08447488584474,76.26141552511415,84.12671232876713,20.416666666666668,62.74457762557077,56.395390981735154,High
2025-01-02 16:00:00,17.6,69,17.3,0.0,100,6.3,20.5,2025,1,2,16,2,Winter,0,100.8,104.3,1626.0,32.6,37.1,114.0,False,False,False,False,76.69520547945206,37.83675799086758,59.90867579908675,76.39840182648402,64.50342465753425,90.29680365296804,18.687214611872147,66.51683789954339,59.34239440639271,High
2025-01-02 17:00:00,15.7,78,15.5,0.0,100,5.2,13.7,2025,1,2,17,2,Winter,0,131.3,136.4,1855.0,50.7,39.7,85.0,False,False,False,False,89.42351598173516,49.731735159817354,79.75456621004567,80.36529680365297,51.70091324200913,93.30479452054794,14.15525114155251,75.74486301369862,66.5064212328767,Very High
2025-01-02 18:00:00,13.6,81,13.0,0.0,100,4.8,7.2,2025,1,2,18,2,Winter,0,144.4,148.5,1969.0,55.9,43.1,71.0,False,False,False,False,91.70662100456622,53.63584474885845,83.2648401826484,83.8812785388128,42.631278538812786,94.54337899543378,9.012557077625571,77.41980593607306,67.15871860730593,Very High
2025-01-02 19:00:00,13.1,83,12.5,0.0,100,4.5,7.6,2025,1,2,19,2,Winter,0,155.5,159.7,2030.0,63.1,47.8,52.0,False,False,False,False,92.9623287671233,56.62671232876713,87.10045662100457,88.45319634703196,26.215753424657535,95.13698630136986,7.802511415525114,77.9078196347032,67.39202340182648,Very High
2025-01-02 20:00:00,12.6,84,12.0,0.0,100,3.7,7.6,2025,1,2,20,2,Winter,0,169.0,173.2,2061.0,68.0,51.7,37.0,False,False,False,False,94.4634703196347,60.45091324200913,88.98972602739727,91.15296803652969,14.885844748858448,95.42237442922374,6.489726027397261,78.64697488584476,67.82338755707764,Very High
2025-01-02 21:00:00,11.8,87,11.2,0.0,100,4.0,6.5,2025,1,2,21,2,Winter,0,182.5,187.2,2070.0,68.9,54.8,29.0,True,False,True,False,95.73059360730593,63.73858447488584,89.31506849315069,92.83675799086758,10.35958904109589,95.49657534246575,4.834474885844749,79.51997716894977,68.31715182648402,Very High
2025-01-02 22:00:00,11.0,90,10.2,0.0,100,4.2,7.6,2025,1,2,22,2,Winter,0,194.6,198.8,2051.0,67.6,57.1,24.0,True,False,True,False,96.64954337899543,66.48972602739725,88.81278538812786,93.64155251141553,7.671232876712329,95.31963470319634,3.3047945205479454,80.11044520547945,68.58959760273973,Very High
2025-01-02 23:00:00,10.2,92,9.3,0.0,99,4.2,7.6,2025,1,2,23,2,Winter,0,196.5,200.2,2006.0,64.7,56.7,22.0,True,False,True,False,96.78652968036529,66.76940639269407,87.8082191780822,93.44748858447488,6.632420091324201,94.89155251141553,2.146118721461187,79.89754566210046,68.23483162100457,Very High
2025-01-03 00:00:00,9.7,93,8.6,0.0,100,4.7,8.6,2025,1,3,0,3,Winter,0,189.1,192.8,1925.0,60.1,51.6,22.0,True,False,True,False,96.24429223744292,64.98287671232876,85.77054794520548,91.0730593607306,6.632420091324201,94.07534246575342,1.4897260273972601,78.72574200913242,67.14033961187215,Very High
2025-01-03 01:00:00,9.4,93,8.2,0.0,100,4.7,8.3,2025,1,3,1,3,Winter,0,182.5,186.3,1819.0,53.9,43.8,25.0,True,False,True,False,95.73059360730593,63.567351598173516,82.0148401826484,84.73173515981736,8.139269406392694,92.9851598173516,1.158675799086758,77.10702054794521,65.71476883561644,Very High
2025-01-03 02:00:00,9.0,94,7.8,0.0,100,5.1,7.9,2025,1,3,2,3,Winter,0,176.5,180.2,1728.0,47.6,37.4,28.0,True,False,True,False,95.25114155251143,62.1689497716895,77.4714611872146,76.93493150684931,9.800228310502284,91.87214611872146,0.6906392694063926,75.25313926940639,64.06876426940639,Very High
2025-01-03 03:00:00,9.2,94,7.9,0.0,100,5.2,9.4,2025,1,3,3,3,Winter,0,171.4,175.1,1635.0,40.4,33.6,32.0,False,False,False,False,94.76598173515983,60.97602739726027,70.63356164383562,70.13698630136986,11.889269406392694,90.41095890410958,0.930365296803653,73.20205479452055,62.361301369863014,Very High
2025-01-03 04:00:00,8.9,96,7.6,0.0,99,5.9,11.2,2025,1,3,4,3,Winter,0,167.2,170.9,1557.0,33.1,31.1,37.0,False,False,False,False,94.22374429223744,59.714611872146115,60.67351598173516,64.37785388127854,14.885844748858448,88.90981735159818,0.6050228310502284,70.83961187214611,60.304423515981725,Very High
2025-01-03 05:00:00,8.6,98,7.2,0.0,99,6.1,10.8,2025,1,3,5,3,Winter,0,168.1,171.8,1588.0,29.7,32.6,39.0,False,False,False,False,94.34931506849315,60.06849315068493,55.55365296803652,67.9337899543379,16.232876712328768,89.52054794520548,0.410958904109589,70.73772831050228,60.18871289954337,Very High
2025-01-03 06:00:00,9.3,99,8.3,0.0,100,5.2,11.9,2025,1,3,6,3,Winter,0,163.0,167.2,1841.0,34.2,36.0,36.0,False,False,False,False,93.80707762557078,58.68721461187215,62.471461187214615,74.58333333333333,14.240867579908675,93.17351598173515,1.0502283105022832,72.14041095890411,61.47688356164384,Very High
2025-01-03 07:00:00,9.2,96,8.0,0.0,100,5.2,11.5,2025,1,3,7,3,Winter,0,167.6,171.8,2202.0,40.1,40.7,33.0,False,False,False,False,94.28652968036529,60.06849315068493,70.26826484018265,81.4269406392694,12.448630136986301,96.39269406392694,0.930365296803653,74.5810502283105,63.53344748858447,Very High
2025-01-03 08:00:00,9.8,96,8.8,0.0,100,5.6,12.6,2025,1,3,8,3,Winter,0,171.4,175.6,2425.0,43.0,43.8,41.0,False,False,False,False,94.76598173515983,61.084474885844756,73.01940639269407,84.73173515981736,17.711187214611872,97.48858447488584,1.6609589041095891,76.3310502283105,65.13053652968036,Very High
2025-01-03 09:00:00,11.0,95,10.5,0.0,100,3.7,13.0,2025,1,3,9,3,Winter,0,168.6,172.3,2383.0,40.3,43.7,68.0,False,False,False,False,94.412100456621,60.25114155251141,70.51940639269407,84.60616438356165,40.16552511415525,97.23744292237443,3.3047945205479454,77.87328767123287,66.68801369863014,Very High
2025-01-03 10:00:00,12.8,92,12.9,0.0,100,3.0,12.6,2025,1,3,10,3,Winter,0,157.9,163.0,2202.0,34.5,41.9,106.0,False,False,False,False,93.2420091324201,57.471461187214615,62.97374429223744,82.53424657534246,61.49543378995433,96.39269406392694,6.986301369863014,77.61729452054794,67.0226455479452,Very High
2025-01-03 11:00:00,15.2,82,15.4,0.0,100,3.2,13.7,2025,1,3,11,3,Winter,0,136.4,143.9,2015.0,29.1,40.3,136.0,False,False,False,False,90.4623287671233,52.38013698630137,54.6689497716895,81.02168949771689,72.73401826484019,94.95433789954339,13.07648401826484,75.20918949771689,65.88928367579909,Very High
2025-01-03 12:00:00,17.3,72,17.3,0.0,100,3.9,15.1,2025,1,3,12,3,Winter,0,111.5,121.5,1801.0,23.3,39.1,153.0,False,False,False,False,82.68835616438356,45.0,42.96232876712329,79.66324200913242,79.26940639269407,92.84246575342465,17.985159817351597,69.56278538812785,61.82614155251141,Very High
2025-01-03 13:00:00,18.7,64,18.6,0.0,99,4.1,15.1,2025,1,3,13,3,Winter,0,94.3,106.4,1580.0,17.9,38.1,162.0,False,False,False,False,71.78082191780823,38.721461187214615,31.227168949771688,78.17922374429223,82.3687214611872,89.38356164383562,21.65525114155251,62.54480593607306,56.411372716894974,High
2025-01-03 14:00:00,19.4,62,19.4,0.0,100,4.0,14.8,2025,1,3,14,3,Winter,0,83.4,96.4,1552.0,18.5,37.7,160.0,False,False,False,False,63.339041095890416,34.023972602739725,32.62557077625571,77.48287671232876,81.72945205479452,88.81849315068493,23.493150684931507,58.67037671232876,53.39379280821917,High
2025-01-03 15:00:00,19.6,61,19.6,0.0,100,4.0,13.7,2025,1,3,15,3,Winter,0,79.4,91.7,1910.0,29.9,37.8,140.0,False,False,False,False,59.571917808219176,31.6324200913242,55.833333333333336,77.67123287671232,74.32077625570777,93.89269406392694,24.03538812785388,60.140125570776256,54.7244149543379,High
2025-01-03 16:00:00,19.0,70,19.7,0.0,100,2.7,10.8,2025,1,3,16,3,Winter,0,85.7,95.2,2460.0,47.4,38.6,109.0,False,False,False,False,65.33675799086758,33.48744292237443,77.23744292237443,78.94406392694064,62.76826484018265,97.68264840182648,22.397260273972602,65.09046803652969,58.68648687214612,High
2025-01-03 17:00:00,16.7,78,16.9,0.0,96,4.4,6.1,2025,1,3,17,3,Winter,0,133.2,151.3,2819.0,83.7,51.1,63.0,False,False,False,False,89.81164383561644,54.31506849315069,93.82420091324201,90.75913242009133,35.81050228310502,98.8812785388128,16.60958904109589,78.91581050228311,69.56987728310501,Very High
2025-01-03 18:00:00,14.7,82,14.7,0.0,0,3.0,4.3,2025,1,3,18,3,Winter,0,160.2,177.4,2773.0,89.8,58.0,49.0,False,False,False,False,93.51027397260275,61.518264840182646,95.31963470319634,94.00114155251141,23.94406392694064,98.76712328767124,11.752283105022832,81.00142694063928,70.6140553652968,Very High
2025-01-03 19:00:00,13.7,86,13.8,0.0,0,2.5,4.3,2025,1,3,19,3,Winter,0,181.6,198.4,2535.0,98.1,67.5,31.0,True,False,True,False,95.67922374429224,66.38127853881278,96.77511415525115,96.27853881278538,11.329908675799087,97.97945205479452,9.332191780821917,81.83904109589041,70.96301369863012,Very High
2025-01-03 20:00:00,12.8,89,12.6,0.0,0,3.1,4.7,2025,1,3,20,3,Winter,0,197.0,213.7,2360.0,103.3,75.0,16.0,True,False,True,False,96.80936073059361,69.30936073059361,97.59132420091325,97.57990867579909,4.474885844748858,97.15753424657534,6.986301369863014,82.3050799086758,71.00726312785388,Very High
2025-01-03 21:00:00,12.0,90,11.6,0.0,0,3.9,6.8,2025,1,3,21,3,Winter,0,211.4,228.2,2365.0,103.6,79.5,9.0,True,False,True,False,97.64269406392694,71.86643835616438,97.66552511415524,98.0593607305936,2.4486301369863015,97.18036529680364,5.279680365296803,82.96689497716893,71.31381278538811,Very High
2025-01-03 22:00:00,11.4,91,10.8,0.0,0,4.2,7.2,2025,1,3,22,3,Winter,0,225.4,241.2,2432.0,100.8,81.9,7.0,True,False,True,False,98.52168949771689,73.65867579908677,97.2203196347032,98.25342465753425,1.9577625570776258,97.51712328767124,4.0353881278538815,83.57020547945206,71.63998287671232,Very High
2025-01-03 23:00:00,10.9,91,10.1,0.0,0,4.4,7.6,2025,1,3,23,3,Winter,0,228.2,244.0,2472.0,95.7,80.0,7.0,True,False,True,False,98.58447488584476,73.98401826484017,96.21004566210046,98.11643835616438,1.9577625570776258,97.71689497716895,3.1563926940639266,83.51198630136986,71.45864726027396,Very High
2025-01-04 00:00:00,10.3,92,9.3,0.0,0,4.9,7.9,2025,1,4,0,4,Winter,0,213.7,229.1,2446.0,87.2,70.8,12.0,True,False,True,False,97.80251141552512,72.00342465753424,94.72602739726027,96.87214611872146,3.281963470319635,97.56849315068493,2.2488584474885847,82.61272831050229,70.55814783105022,Very High
2025-01-04 01:00:00,9.7,95,8.7,0.0,0,5.0,8.3,2025,1,4,1,4,Winter,0,197.4,212.8,2391.0,76.3,57.3,20.0,True,False,True,False,96.84360730593608,69.12100456621005,91.82077625570776,93.76141552511416,5.839041095890411,97.29452054794521,1.4897260273972601,81.18207762557077,69.22822488584474,Very High
2025-01-04 02:00:00,9.3,97,8.3,0.0,32,5.0,9.0,2025,1,4,2,4,Winter,0,184.4,198.8,2328.0,66.9,46.2,26.0,True,False,True,False,95.85045662100457,66.48972602739725,88.67579908675799,87.24885844748859,8.65296803652968,97.00913242009133,1.0502283105022832,79.4380707762557,67.67989440639268,Very High
2025-01-04 03:00:00,9.0,96,7.9,0.0,58,4.6,9.0,2025,1,4,3,4,Winter,0,174.6,188.1,2215.0,59.5,38.7,29.0,True,False,True,False,95.11986301369863,63.94406392694064,85.42237442922375,79.07534246575342,10.35958904109589,96.45547945205479,0.6906392694063926,77.48316210045662,65.96428367579908,Very High
2025-01-04 04:00:00,8.4,97,7.3,0.0,74,3.6,7.9,2025,1,4,4,4,Winter,0,169.5,183.5,2092.0,53.5,33.6,31.0,False,False,False,False,94.50913242009132,62.97374429223744,81.72374429223744,70.13698630136986,11.329908675799087,95.71917808219177,0.273972602739726,75.65011415525115,64.34369292237443,Very High
2025-01-04 05:00:00,8.6,99,7.7,0.0,96,3.1,6.5,2025,1,4,5,4,Winter,0,172.3,187.2,2105.0,53.3,36.1,33.0,False,False,False,False,94.92579908675799,63.73858447488584,81.57534246575342,74.77168949771689,12.448630136986301,95.82762557077625,0.410958904109589,76.51284246575344,65.09755993150685,Very High
2025-01-04 06:00:00,9.0,98,8.4,0.0,100,1.5,5.4,2025,1,4,6,4,Winter,0,178.8,195.6,2382.0,55.7,46.0,29.0,True,False,True,False,95.46232876712328,65.77054794520548,83.09931506849315,87.09474885844749,10.35958904109589,97.22602739726027,0.6906392694063926,78.49885844748857,66.82762557077625,Very High
2025-01-04 07:00:00,9.2,98,8.8,0.0,98,0.9,4.7,2025,1,4,7,4,Winter,0,199.8,218.4,2795.0,58.8,59.3,26.0,True,False,True,False,96.99771689497717,70.09132420091323,85.0513698630137,94.337899543379,8.65296803652968,98.83561643835617,0.930365296803653,80.90781963470319,68.91120148401826,Very High
2025-01-04 08:00:00,10.0,98,9.6,0.0,99,1.5,7.2,2025,1,4,8,4,Winter,0,211.9,227.7,3094.0,60.1,67.6,35.0,True,False,True,False,97.68264840182648,71.76940639269407,85.77054794520548,96.29566210045662,13.732876712328768,99.34931506849315,1.9178082191780823,82.34617579908677,70.28192066210046,Very High
2025-01-04 09:00:00,11.9,97,12.0,0.0,94,2.6,9.7,2025,1,4,9,4,Winter,0,194.6,206.3,3192.0,58.5,65.3,69.0,True,False,True,False,96.64954337899543,67.86529680365297,84.88013698630137,95.93036529680366,41.078767123287676,99.48630136986301,5.074200913242009,83.78196347031964,71.97579908675799,Very High
2025-01-04 10:00:00,14.4,91,15.0,0.0,1,1.7,11.2,2025,1,4,10,4,Winter,0,178.3,188.6,3178.0,55.0,57.8,115.0,True,False,True,False,95.41666666666667,64.04680365296804,82.64269406392694,93.91552511415526,64.91438356164385,99.47488584474885,11.061643835616438,84.43207762557078,73.42651255707763,Very High
2025-01-04 11:00:00,17.0,82,18.0,0.0,0,2.2,11.9,2025,1,4,11,4,Winter,0,133.2,143.0,3069.0,50.5,53.0,155.0,False,False,False,False,89.81164383561644,52.00342465753425,79.63470319634703,91.89497716894978,80.07990867579909,99.31506849315068,17.3458904109589,80.90896118721462,71.37450057077625,Very High
